date,stock_id,rank,turnover,per,yield,pbr
2015-10-01,1319,54,344890805,26.12,2.11,1.22
2015-10-01,2002,55,342720128,13.72,5.17,1.01
2015-10-01,6286,56,342393744,18.43,3.91,4.18
2015-10-01,4958,57,332014344,10.07,3.78,2.1
2015-10-01,2885,58,326829436,10.47,7.13,0.73
2015-10-01,2823,59,325760893,7.96,2.74,0.99
2015-10-01,3450,60,315874780,11.77,4.96,4.0
2015-10-01,2497,61,314084228,13.9,5.93,3.08
2015-10-01,2883,62,308983165,12.0,6.67,0.82
2015-10-01,5871,63,308965699,8.27,6.04,1.7
2015-10-01,9938,64,295586822,25.5,2.25,4.05
2015-10-01,6239,65,294650047,13.44,5.02,1.48
2015-10-01,5264,66,294307680,10.61,4.97,1.82
2015-10-01,2383,67,292059277,11.54,3.4,2.82
2015-10-01,9802,68,291226698,34.36,4.61,1.35
2015-10-01,2049,69,282884803,18.87,1.95,3.64
2015-10-01,6452,70,267249020,16.4,4.15,2.73
2015-10-01,1590,71,266777404,19.83,3.04,3.23
2015-10-01,2912,72,263945990,26.68,3.33,9.38
2015-10-01,1707,73,257553990,21.71,3.12,7.75
2015-10-01,3706,74,255761843,11.35,3.22,0.51
2015-10-01,2385,75,254351991,12.71,6.03,2.7
2015-10-01,2890,76,251246318,8.12,11.75,0.79
2015-10-01,1589,77,244246413,19.47,3.31,2.37
2015-10-01,2313,78,243084702,12.2,2.55,1.49
2015-10-01,6282,79,241703689,14.17,7.44,1.35
2015-10-01,3231,80,238679767,15.04,8.83,0.66
2015-10-01,6505,81,236010455,38.11,1.08,3.02
2015-10-01,6414,82,235918148,29.55,1.9,9.09
2015-10-01,3533,83,234414700,11.67,5.05,1.38
2015-10-01,2395,84,233187652,27.92,2.67,6.84
2015-10-01,1101,85,229183870,14.21,7.3,1.15
2015-10-01,6443,86,227908000,,0.0,1.47
2015-10-01,2929,87,225816930,9.16,5.2,2.39
2015-10-01,1307,88,225458741,17.71,4.13,2.29
2015-10-01,3060,89,223799840,12.71,3.88,1.94
2015-10-01,1477,90,222160802,26.65,2.85,6.69
2015-10-01,9914,91,219720184,16.76,3.78,4.99
2015-10-01,2105,92,216854867,11.49,5.47,2.15
2015-10-01,2408,93,210787565,3.4,5.38,1.9
2015-10-01,1455,94,206548946,26.79,1.78,0.91
2015-10-01,4904,95,200421799,20.74,5.33,3.43
2015-10-01,2888,96,200189126,7.45,6.46,0.68
2015-10-01,3576,97,199780690,,1.05,0.83
2015-10-01,2316,98,198413414,1.65,6.0,0.77
2015-10-01,5880,99,197346729,12.98,6.67,0.8
2015-10-01,2401,100,196968562,9.25,4.41,0.85
2015-10-01,6456,101,196588500,29.0,1.6,4.23
2015-10-01,9924,102,194767585,14.66,3.9,2.14
2015-10-01,8341,103,193601556,26.4,2.34,5.37
2015-10-01,2324,104,187365773,7.97,7.87,0.86
2015-10-01,2887,105,186972427,116.0,0.86,0.92
2015-10-01,2228,106,182243898,22.52,2.17,4.55
2015-10-01,6271,107,181540480,11.34,7.03,1.48
2015-10-01,2880,108,178844593,10.13,7.95,1.0
2015-10-01,1452,109,174978418,11.48,3.4,1.65
2015-10-01,2542,110,171071364,4.23,15.07,1.4
2015-10-01,2439,111,168132132,9.71,11.79,1.43
2015-10-01,6166,112,166540713,26.2,3.1,4.66
2015-10-01,3376,113,163514737,12.76,4.15,1.61
2015-10-01,4108,114,159416486,,0.0,2.27
2015-10-01,1704,115,158317445,45.2,0.0,1.32
2015-10-01,3189,116,158166433,10.22,6.21,1.07
2015-10-01,2059,117,156952770,24.1,2.01,6.23
2015-10-01,2355,118,156129248,11.16,4.77,1.33
2015-10-01,4137,119,155845722,23.28,2.95,6.05
2015-10-01,2634,120,155406576,19.14,2.3,3.52
2015-10-01,2485,121,152088753,19.62,4.16,1.69
2015-10-01,2207,122,151986791,20.07,2.88,5.68
2015-10-01,2327,123,151227981,9.7,7.69,1.45
2015-10-01,3059,124,149825457,76.32,3.45,0.85
2015-10-01,1402,125,148481851,14.02,4.07,0.78
2015-10-01,2903,126,148078299,22.95,5.59,0.85
2015-10-01,3005,127,144399844,9.28,6.15,0.93
2015-10-01,2455,128,142020671,15.77,5.12,2.9
2015-10-01,3023,129,140031232,13.49,4.9,2.35
2015-10-01,1504,130,139541747,15.85,4.06,1.14
2015-10-01,3037,131,138646717,,3.75,0.47
2015-10-01,1338,132,137968541,11.65,3.74,1.39
2015-10-01,3019,133,134458922,,0.0,0.83
2015-10-01,4934,134,133664775,,2.91,0.96
2015-10-01,3017,135,132806485,10.86,3.95,1.12
2015-10-01,5288,136,132106726,12.69,4.88,2.24
2015-10-01,1227,137,129942690,21.03,3.54,4.39
2015-10-01,3561,138,129557760,,0.61,0.82
2015-10-01,1541,139,129161418,21.05,3.41,4.04
2015-10-01,2353,140,127551239,26.43,0.0,0.62
2015-10-01,6409,141,123122962,25.12,2.69,9.15
2015-10-01,2615,142,121652052,7.54,8.81,1.49
2015-10-01,9921,143,118275315,23.02,2.7,5.03
2015-10-01,4164,144,117517900,34.08,3.74,1.58
2015-10-01,9945,145,116071745,5.09,11.08,2.03
2015-10-01,2456,146,115720843,11.44,5.53,1.68
2015-10-01,1533,147,114489434,32.3,1.02,2.16
2015-10-01,2833,148,113119597,10.58,2.94,1.64
2015-10-01,8016,149,113095230,14.84,4.66,3.12
2015-10-01,9939,150,112753494,13.62,4.54,1.18
2016-01-04,2330,1,6137797502,11.53,3.23,3.14
2016-01-04,2317,2,2804319760,8.39,5.44,1.3
2016-01-04,3008,3,1504074375,11.73,2.34,5.13
2016-01-04,2474,4,1347929562,8.57,2.2,1.9
2016-01-04,2454,5,1343002807,12.0,8.98,1.62
2016-01-04,2882,6,1341449908,8.88,4.76,1.21
2016-01-04,2412,7,1215840671,18.39,4.95,2.12
2016-01-04,0050,8,1009176452,,,
2016-01-04,2308,9,966711650,19.55,4.5,3.8
2016-01-04,3514,10,960241762,,0.0,1.13
2016-01-04,2881,11,931434604,6.88,6.89,1.25
2016-01-04,3474,12,897411467,4.97,0.0,1.37
2016-01-04,2498,13,840814721,,0.48,0.95
2016-01-04,3665,14,766454591,19.04,3.68,3.2
2016-01-04,8464,15,715740828,25.42,0.69,10.27
2016-01-04,4938,16,665726841,8.13,5.71,1.27
2016-01-04,2311,17,651078565,12.49,5.46,1.82
2016-01-04,1301,18,633474021,18.81,2.35,1.69
2016-01-04,3673,19,600615658,,0.58,0.93
2016-01-04,1476,20,579883977,29.12,1.84,10.85
2016-01-04,2891,21,579139079,10.0,9.88,1.13
2016-01-04,2303,22,529990078,9.83,4.66,0.66
2016-01-04,1303,23,521789579,13.54,4.01,1.45
2016-01-04,1326,24,502301260,25.83,1.76,1.49
2016-01-04,2325,25,490521042,13.4,5.81,2.32
2016-01-04,2409,26,471210556,4.75,5.29,0.48
2016-01-04,2357,27,447242890,11.41,6.49,1.16
2016-01-04,4904,28,442762962,18.91,5.66,3.09
2016-01-04,2354,29,439756914,6.84,3.82,1.08
2016-01-04,3045,30,438215939,17.82,5.71,4.79
2016-01-04,2002,31,436006812,16.99,5.71,0.92
2016-01-04,3596,32,434455196,13.89,5.31,1.05
2016-01-04,2356,33,433689315,11.72,8.29,1.35
2016-01-04,2886,34,432399455,9.29,6.67,1.0
2016-01-04,2448,35,428878035,,3.44,0.46
2016-01-04,2618,36,427857096,13.27,0.0,1.39
2016-01-04,3481,37,423778164,3.33,7.29,0.4
2016-01-04,6505,38,417166651,33.58,1.11,2.95
2016-01-04,2379,39,401337990,17.1,7.83,1.79
2016-01-04,1216,40,401162364,21.14,3.34,3.16
2016-01-04,2884,41,399545989,11.94,6.93,1.26
2016-01-04,1737,42,376107638,22.76,3.03,1.13
2016-01-04,2615,43,360859972,6.52,11.49,1.08
2016-01-04,2419,44,344936633,28.73,3.01,1.27
2016-01-04,2485,45,330531863,20.82,2.94,2.25
2016-01-04,6176,46,326530456,10.71,7.72,1.4
2016-01-04,6456,47,323291498,23.67,1.96,3.0
2016-01-04,4137,48,312311022,28.35,2.04,7.62
2016-01-04,2408,49,311328445,4.57,4.46,2.08
2016-01-04,3034,50,309364467,11.04,7.91,2.85
2016-01-04,2324,51,305893763,7.32,8.33,0.77
2016-01-04,4733,52,304976640,13.76,4.33,4.51
2016-01-04,6285,53,304044197,15.6,3.35,2.42
2016-01-04,2610,54,300757232,9.02,0.0,1.08
2016-01-04,2456,55,297206445,15.89,3.69,2.32
2016-01-04,2382,56,289585883,10.68,7.91,1.52
2016-01-04,2823,57,286642053,7.31,2.78,1.16
2016-01-04,4958,58,284670876,7.43,4.78,1.52
2016-01-04,5871,59,281534719,8.92,5.97,1.66
2016-01-04,1101,60,275489048,14.69,9.52,0.88
2016-01-04,2892,61,269601354,11.9,9.0,0.93
2016-01-04,2377,62,267599731,12.06,6.58,1.55
2016-01-04,2885,63,257226577,9.79,7.43,0.7
2016-01-04,1589,64,256993315,17.65,3.23,2.22
2016-01-04,2406,65,253941978,,0.0,2.0
2016-01-04,4952,66,247917889,12.1,6.71,2.18
2016-01-04,2313,67,242652582,9.62,2.78,1.28
2016-01-04,9910,68,237557981,24.26,2.45,8.03
2016-01-04,2105,69,234289320,12.08,5.8,1.91
2016-01-04,0061,70,233108699,,,
2016-01-04,2458,71,231260932,19.52,8.12,2.74
2016-01-04,3231,72,229677600,21.61,8.48,0.64
2016-01-04,6414,73,223796250,29.17,1.69,9.1
2016-01-04,3017,74,218190603,14.3,3.62,1.12
2016-01-04,5388,75,217097824,17.09,3.53,3.04
2016-01-04,2883,76,215454288,13.28,7.53,0.72
2016-01-04,3454,77,214464188,13.45,5.03,2.47
2016-01-04,2542,78,214177865,11.34,19.42,1.41
2016-01-04,2207,79,213608200,20.48,2.88,5.32
2016-01-04,6269,80,213592981,7.3,2.64,1.49
2016-01-04,6452,81,211856808,29.92,2.27,4.55
2016-01-04,2912,82,211035794,25.45,3.5,8.03
2016-01-04,5269,83,210878000,61.79,1.45,9.39
2016-01-04,2890,84,210105446,8.68,13.61,0.71
2016-01-04,2880,85,205754225,10.6,8.29,0.99
2016-01-04,4426,86,202025088,24.36,1.64,7.5
2016-01-04,3376,87,200587234,14.83,3.09,2.03
2016-01-04,1477,88,198703784,21.03,3.45,5.16
2016-01-04,9904,89,197309610,11.36,3.6,1.78
2016-01-04,1338,90,197129758,13.7,3.05,1.59
2016-01-04,1536,91,195092162,27.49,1.77,7.83
2016-01-04,6239,92,193869865,14.23,4.55,1.58
2016-01-04,6415,93,189886328,28.46,1.06,7.01
2016-01-04,3057,94,187565806,14.69,10.59,1.32
2016-01-04,2887,95,187251603,371.67,0.9,0.86
2016-01-04,2049,96,186139163,14.5,2.8,2.47
2016-01-04,1467,97,183908494,70.58,2.72,1.64
2016-01-04,1402,98,182496569,14.97,4.8,0.66
2016-01-04,6230,99,181572252,18.57,3.19,3.24
2016-01-04,2301,100,179979537,11.44,6.61,0.94
2016-01-04,1102,101,179618513,13.39,8.38,0.62
2016-01-04,2888,102,178772430,17.08,7.47,0.68
2016-01-04,1707,103,173748322,22.64,2.94,7.38
2016-01-04,2915,104,172119966,5.62,9.97,3.79
2016-01-04,2345,105,161680570,17.95,3.38,2.18
2016-01-04,2383,106,160661192,7.92,4.3,1.98
2016-01-04,9945,107,159889016,6.33,9.55,2.35
2016-01-04,8341,108,153011348,30.9,1.79,6.53
2016-01-04,2455,109,152236107,18.05,4.36,3.27
2016-01-04,3519,110,151275267,,0.0,1.52
2016-01-04,1789,111,149501745,84.92,1.16,3.9
2016-01-04,6451,112,149335006,10.45,6.73,1.97
2016-01-04,3450,113,148391750,12.33,5.0,4.18
2016-01-04,9914,114,146997950,15.17,4.02,4.06
2016-01-04,9933,115,145548855,13.1,6.17,1.65
2016-01-04,4915,116,145480842,11.34,4.37,1.85
2016-01-04,1704,117,143885857,3.36,0.0,1.18
2016-01-04,2395,118,139411584,25.98,2.92,5.86
2016-01-04,3561,119,137219289,,0.48,1.06
2016-01-04,3576,120,136545158,,0.84,1.03
2016-01-04,1312,121,135607348,11.34,1.97,0.84
2016-01-04,2385,122,132837903,12.09,6.72,2.21
2016-01-04,2347,123,130153281,11.84,10.68,1.16
2016-01-04,8163,124,129763410,9.21,1.55,0.63
2016-01-04,1319,125,129683503,22.11,1.88,1.32
2016-01-04,1227,126,128174584,24.26,3.19,4.98
2016-01-04,3682,127,127485608,,0.0,1.25
2016-01-04,4119,128,126037000,18.64,3.44,2.59
2016-01-04,3702,129,125693123,9.25,8.12,1.09
2016-01-04,4934,130,125468817,53.13,2.07,1.3
2016-01-04,2431,131,122988588,28.75,1.12,1.06
2016-01-04,5880,132,122375082,12.62,6.67,0.82
2016-01-04,9921,133,120933404,19.36,3.17,3.9
2016-01-04,8105,134,120474326,25.55,0.0,1.08
2016-01-04,5264,135,119663500,9.22,5.33,1.56
2016-01-04,2929,136,119344100,9.4,4.92,2.31
2016-01-04,2353,137,116720510,34.12,0.0,0.53
2016-01-04,1722,138,112148322,9.94,5.21,0.8
2016-01-04,2801,139,111460570,11.77,5.88,1.02
2016-01-04,4935,140,110466800,11.78,2.82,1.52
2016-01-04,3533,141,110041650,12.7,4.62,1.41
2016-01-04,2231,142,108981324,25.52,2.48,12.38
2016-01-04,3380,143,98199148,247.86,6.92,0.87
2016-01-04,2707,144,98052288,24.33,4.2,8.38
2016-01-04,2609,145,97599819,,0.0,0.8
2016-01-04,6243,146,96877583,,0.0,1.49
2016-01-04,2393,147,96187917,11.16,8.47,1.2
2016-01-04,2449,148,88160588,10.52,8.47,1.12
2016-01-04,2344,149,85063221,7.83,0.0,0.72
2016-01-04,9938,150,84898465,19.15,2.78,3.02
2016-04-01,2330,1,5490320944,13.41,3.79,3.36
2016-04-01,2317,2,2754116470,8.84,5.18,1.29
2016-04-01,2498,3,2265571855,,0.43,1.13
2016-04-01,2454,4,1428001067,14.52,9.13,1.57
2016-04-01,3008,5,1276356800,13.94,2.03,5.31
2016-04-01,2474,6,1268284809,7.94,2.32,1.72
2016-04-01,2881,7,1203319874,6.51,7.43,1.12
2016-04-01,3665,8,1031142414,21.38,3.39,3.71
2016-04-01,1319,9,939366070,17.46,2.79,1.64
2016-04-01,1536,10,890935100,30.3,2.29,8.62
2016-04-01,2412,11,803933189,19.84,5.01,2.3
2016-04-01,1326,12,788264179,17.18,4.32,1.68
2016-04-01,2882,13,748628355,8.24,5.3,1.04
2016-04-01,2325,14,698279708,18.22,7.42,2.26
2016-04-01,2912,15,692351031,29.8,3.05,9.05
2016-04-01,3450,16,692122644,14.61,4.67,5.25
2016-04-01,2542,17,633934036,6.7,12.58,1.55
2016-04-01,1301,18,621756862,16.39,4.53,1.76
2016-04-01,4938,19,621363853,8.02,6.81,1.27
2016-04-01,1216,20,621069652,22.5,3.58,3.29
2016-04-01,4108,21,616753692,,0.0,3.62
2016-04-01,2377,22,582720975,11.21,6.1,1.61
2016-04-01,2891,23,567507669,8.55,9.67,1.09
2016-04-01,2311,24,550645452,14.25,5.5,1.77
2016-04-01,2228,25,543577580,26.06,2.09,4.85
2016-04-01,3034,26,530110363,11.89,8.0,2.67
2016-04-01,6452,27,514175255,24.61,2.36,4.68
2016-04-01,2002,28,463397649,44.8,2.28,1.15
2016-04-01,2354,29,463393042,8.28,3.59,1.11
2016-04-01,2308,30,456083840,19.44,3.57,2.92
2016-04-01,3673,31,455523640,,0.67,0.78
2016-04-01,3481,32,442926894,10.28,6.25,0.48
2016-04-01,4733,33,438192000,12.59,2.39,3.92
2016-04-01,2409,34,436037106,18.65,3.68,0.5
2016-04-01,2382,35,427736333,12.1,7.14,1.63
2016-04-01,1476,36,420603260,26.11,2.51,9.26
2016-04-01,6505,37,415145099,18.69,4.31,3.32
2016-04-01,9945,38,408710613,6.91,0.0,1.92
2016-04-01,2357,39,396240756,12.32,5.29,1.26
2016-04-01,2405,40,394365288,,0.0,0.93
2016-04-01,2886,41,394265107,10.49,6.62,1.05
2016-04-01,1303,42,372053438,14.87,4.93,1.64
2016-04-01,6414,43,359315368,31.59,2.3,8.63
2016-04-01,4137,44,346001860,18.94,3.6,5.6
2016-04-01,6285,45,342026428,14.8,4.6,2.35
2016-04-01,9904,46,340513814,12.4,3.75,1.7
2016-04-01,9921,47,329253228,17.66,3.43,3.33
2016-04-01,3413,48,322975308,13.01,1.02,3.14
2016-04-01,2823,49,312620980,8.98,4.05,1.0
2016-04-01,4904,50,310328570,20.17,5.27,3.23
2016-04-01,2303,51,305141871,12.18,4.18,0.72
2016-04-01,5264,52,298762384,10.25,4.24,1.86
2016-04-01,0050,53,297564556,,,
2016-04-01,6456,54,295117236,14.97,2.8,2.89
2016-04-01,2105,55,285376785,16.24,4.69,2.33
2016-04-01,2379,56,278216763,18.17,6.86,1.98
2016-04-01,3045,57,277995569,18.14,5.36,4.78
2016-04-01,9914,58,276147422,13.67,4.89,3.24
2016-04-01,1541,59,273046238,16.57,5.39,3.93
2016-04-01,3231,60,270387223,35.82,7.61,0.69
2016-04-01,1402,61,270018074,17.07,3.91,0.69
2016-04-01,6230,62,266090175,17.12,4.14,3.29
2016-04-01,3003,63,260138814,17.43,2.36,1.62
2016-04-01,2356,64,252942876,13.19,8.56,1.3
2016-04-01,2449,65,248944356,14.08,4.35,1.44
2016-04-01,2383,66,243001715,8.09,7.06,2.0
2016-04-01,3514,67,238662587,,0.0,0.85
2016-04-01,4958,68,230986398,7.48,6.26,1.37
2016-04-01,3474,69,229856635,10.6,0.0,1.42
2016-04-01,2892,70,228094104,11.36,8.49,0.97
2016-04-01,6239,71,223383722,14.0,4.85,1.66
2016-04-01,1310,72,220091957,13.51,5.65,1.51
2016-04-01,1527,73,219428240,9.72,4.27,2.74
2016-04-01,1477,74,214298887,17.59,4.98,4.19
2016-04-01,1722,75,213259693,18.69,4.53,0.86
2016-04-01,1533,76,210780320,32.27,0.9,2.3
2016-04-01,2345,77,209327268,16.1,5.58,2.3
2016-04-01,2887,78,203436864,8.19,0.88,0.87
2016-04-01,4916,79,194497077,,3.74,2.54
2016-04-01,2890,80,194476875,9.15,9.5,0.76
2016-04-01,6269,81,192857112,8.11,2.53,1.47
2016-04-01,8105,82,191721684,21.24,0.47,1.23
2016-04-01,2301,83,190266996,12.33,5.8,1.17
2016-04-01,2915,84,190263573,6.08,3.09,2.3
2016-04-01,2884,85,189859621,11.21,7.92,1.19
2016-04-01,1590,86,188714508,25.59,2.05,3.41
2016-04-01,2885,87,185607233,11.24,3.17,0.67
2016-04-01,1101,88,183333216,19.74,4.32,1.05
2016-04-01,2883,89,182242568,14.6,5.9,0.76
2016-04-01,2419,90,180077888,21.15,3.55,1.53
2016-04-01,2324,91,178466136,10.18,7.44,0.85
2016-04-01,1704,92,173120734,2.89,4.43,1.18
2016-04-01,2618,93,163910717,10.69,4.48,1.41
2016-04-01,8464,94,160970932,25.08,3.58,6.09
2016-04-01,1227,95,160804235,22.77,3.29,4.67
2016-04-01,2347,96,159410640,16.54,6.02,1.23
2016-04-01,4414,97,158765680,,1.76,2.74
2016-04-01,2049,98,158141335,23.11,1.63,2.78
2016-04-01,2387,99,157451334,6.41,2.31,0.64
2016-04-01,1312,100,157372567,11.0,4.55,0.97
2016-04-01,6409,101,156635056,27.56,2.95,9.6
2016-04-01,2723,102,156394321,32.84,1.13,4.9
2016-04-01,2385,103,151448457,13.99,5.39,2.41
2016-04-01,1102,104,147733556,19.79,3.83,0.71
2016-04-01,5522,105,147317756,4.94,9.16,0.73
2016-04-01,6176,106,146234904,9.46,8.8,1.2
2016-04-01,2395,107,146219652,29.08,2.55,6.37
2016-04-01,2610,108,140047306,10.81,4.05,1.06
2016-04-01,3016,109,136143480,,0.38,2.41
2016-04-01,2408,110,135302095,5.65,7.02,1.77
2016-04-01,4915,111,134640750,9.28,5.65,1.58
2016-04-01,3702,112,132971121,10.29,7.43,1.17
2016-04-01,1525,113,131200208,18.07,1.23,2.33
2016-04-01,2880,114,129930592,11.06,7.9,1.02
2016-04-01,6139,115,129832008,33.33,2.94,0.94
2016-04-01,2313,116,127664186,8.55,4.85,1.18
2016-04-01,2888,117,123653513,10.98,8.01,0.59
2016-04-01,2455,118,123579447,22.83,3.92,3.76
2016-04-01,1337,119,122286661,13.0,2.56,0.49
2016-04-01,4551,120,121465173,24.66,3.66,2.73
2016-04-01,2316,121,119254030,1.94,15.05,0.9
2016-04-01,2615,122,118921265,10.31,6.54,1.14
2016-04-01,5871,123,118046731,9.19,5.6,1.67
2016-04-01,0061,124,113032796,,,
2016-04-01,2448,125,111035619,,3.58,0.47
2016-04-01,6282,126,110159422,20.31,5.73,1.57
2016-04-01,3576,127,109249154,,0.98,0.89
2016-04-01,2207,128,108820549,19.33,3.03,4.8
2016-04-01,8404,129,108750514,16.67,3.43,1.95
2016-04-01,3376,130,108645371,12.58,3.52,1.74
2016-04-01,3042,131,108546158,14.36,5.75,1.25
2016-04-01,9933,132,108511663,15.5,5.76,1.86
2016-04-01,2492,133,108467125,11.52,1.2,1.01
2016-04-01,5388,134,107505122,15.07,4.91,2.83
2016-04-01,5243,135,107037820,21.02,3.23,1.04
2016-04-01,5880,136,106654350,12.16,6.97,0.85
2016-04-01,9938,137,105280535,25.22,2.07,3.95
2016-04-01,2406,138,101243278,2700.0,0.0,1.5
2016-04-01,3017,139,100859115,13.14,3.62,1.13
2016-04-01,2101,140,98572222,31.86,0.65,2.16
2016-04-01,2801,141,97527873,12.07,5.41,1.09
2016-04-01,1532,142,95439228,10.97,6.74,0.98
2016-04-01,2489,143,94101397,8.73,9.55,1.05
2016-04-01,2485,144,92967572,23.42,3.21,2.66
2016-04-01,3023,145,92294362,14.6,4.72,2.54
2016-04-01,2231,146,91751863,28.74,2.59,12.85
2016-04-01,2634,147,90780399,19.01,3.21,3.34
2016-04-01,2436,148,90685861,43.18,2.11,1.89
2016-04-01,3189,149,90674100,10.84,4.95,1.11
2016-04-01,9910,150,90388403,23.98,3.64,7.76
2016-07-01,2330,1,6042239175,14.73,3.61,3.36
2016-07-01,2454,2,3623483591,16.59,4.49,1.58
2016-07-01,2498,3,3494264264,,0.0,1.42
2016-07-01,2317,4,2124301204,8.98,6.05,1.26
2016-07-01,0050,5,2028998931,,,
2016-07-01,3474,6,1915073367,17.11,0.0,1.18
2016-07-01,2412,7,1852441559,20.77,4.65,2.4
2016-07-01,2409,8,1781746401,,3.18,0.6
2016-07-01,3008,9,1462587025,17.02,2.14,5.98
2016-07-01,3673,10,1264308868,,0.0,0.71
2016-07-01,1301,11,1172458634,15.21,4.57,1.7
2016-07-01,2308,12,1150320591,21.84,3.17,3.25
2016-07-01,3481,13,1143500449,,1.86,0.48
2016-07-01,2474,14,1011148200,7.48,4.18,1.56
2016-07-01,1326,15,924296674,14.63,4.26,1.64
2016-07-01,2448,16,882182016,,0.0,0.47
2016-07-01,6452,17,881091778,25.36,2.25,4.74
2016-07-01,4938,18,854869713,8.38,7.12,1.2
2016-07-01,2311,19,849428091,14.52,4.39,1.77
2016-07-01,6505,20,757078454,15.15,4.44,3.1
2016-07-01,2882,21,738715577,9.22,5.71,0.95
2016-07-01,2881,22,708666166,7.36,5.32,0.97
2016-07-01,1216,23,679151861,26.06,3.08,3.68
2016-07-01,4137,24,671205846,10.79,5.6,3.35
2016-07-01,3034,25,653556660,12.33,7.5,2.46
2016-07-01,2439,26,650226224,20.24,4.71,2.14
2016-07-01,3514,27,579225191,16.22,0.0,0.84
2016-07-01,2891,28,571650756,9.44,9.53,1.06
2016-07-01,1476,29,554131540,20.16,3.39,5.58
2016-07-01,6271,30,547986548,18.26,5.06,1.87
2016-07-01,3045,31,539799852,19.57,4.98,4.8
2016-07-01,1303,32,534417270,14.62,5.4,1.47
2016-07-01,1536,33,519446285,30.45,2.16,8.48
2016-07-01,2301,34,499907973,14.35,4.94,1.36
2016-07-01,4904,35,484575298,22.72,4.68,3.49
2016-07-01,2382,36,465001712,13.47,6.12,1.76
2016-07-01,2357,37,455878141,11.34,5.59,1.16
2016-07-01,2105,38,452252285,16.27,4.41,2.38
2016-07-01,2915,39,445599955,5.37,3.17,1.99
2016-07-01,1590,40,386790490,28.24,1.63,4.14
2016-07-01,6176,41,384369569,7.63,8.81,0.98
2016-07-01,2886,42,380485400,11.46,6.17,1.1
2016-07-01,2325,43,357912338,19.44,7.85,2.08
2016-07-01,2542,44,352774927,7.34,11.3,1.6
2016-07-01,3665,45,349062732,23.99,3.05,3.85
2016-07-01,3231,46,347995332,54.63,6.7,0.8
2016-07-01,1101,47,343182474,23.16,4.07,1.12
2016-07-01,2353,48,339396090,92.5,3.38,0.69
2016-07-01,2002,49,330762799,121.47,2.42,1.08
2016-07-01,2049,50,330541298,30.93,1.58,2.86
2016-07-01,9904,51,324490190,12.32,3.44,1.73
2016-07-01,2892,52,322451448,11.9,8.28,1.01
2016-07-01,4915,53,309364366,10.56,4.86,1.77
2016-07-01,3596,54,309142613,14.13,2.72,1.4
2016-07-01,2408,55,299097360,8.39,7.23,1.56
2016-07-01,2393,56,297340796,13.32,5.71,1.29
2016-07-01,5388,57,297249369,12.5,5.27,2.49
2016-07-01,2356,58,296184814,15.67,6.0,1.46
2016-07-01,9910,59,293393130,18.67,4.59,5.85
2016-07-01,2912,60,292886403,30.91,2.82,8.97
2016-07-01,8081,61,292380448,15.13,6.94,1.53
2016-07-01,1532,62,287253047,14.63,5.28,1.23
2016-07-01,1527,63,283249281,11.11,3.67,3.45
2016-07-01,2377,64,279381262,12.53,6.03,1.83
2016-07-01,4958,65,273965746,7.11,7.64,1.13
2016-07-01,3450,66,272820250,10.86,5.7,3.94
2016-07-01,2303,67,263676615,16.09,4.54,0.69
2016-07-01,1340,68,262245144,8.07,1.61,1.23
2016-07-01,2379,69,254627526,22.11,4.01,2.24
2016-07-01,2316,70,241998373,1.84,15.68,0.86
2016-07-01,2884,71,235233190,11.31,7.53,1.22
2016-07-01,1704,72,232051307,3.28,3.71,1.38
2016-07-01,2345,73,231372963,15.9,4.53,2.73
2016-07-01,2489,74,218225960,6.27,8.59,1.1
2016-07-01,2354,75,214932225,8.95,4.13,1.14
2016-07-01,1215,76,210117962,13.5,5.16,1.83
2016-07-01,2324,77,202966791,10.69,5.94,0.84
2016-07-01,2801,78,198512589,11.6,5.69,1.06
2016-07-01,5264,79,196777270,6.97,6.9,1.25
2016-07-01,2464,80,195374903,14.0,5.55,2.15
2016-07-01,2383,81,194786269,9.87,5.77,2.32
2016-07-01,1102,82,192011781,26.64,3.86,0.75
2016-07-01,2887,83,190037297,9.15,9.72,0.94
2016-07-01,2610,84,184187418,9.82,4.78,0.88
2016-07-01,4119,85,183324287,16.67,4.18,2.5
2016-07-01,2485,86,176871810,12.7,5.06,1.64
2016-07-01,3519,87,176208857,,0.0,1.39
2016-07-01,2883,88,172174217,16.6,6.41,0.69
2016-07-01,9945,89,171173168,6.08,0.0,1.62
2016-07-01,2823,90,170899200,9.8,3.98,0.91
2016-07-01,6414,91,169116192,33.3,2.03,8.6
2016-07-01,2885,92,168897273,12.38,3.46,0.62
2016-07-01,2313,93,168361240,7.58,5.87,0.97
